Node	Time	ActivationDownPrice
61	15	31.51
61	16	47.5
61	17	58.63
61	18	61.0
61	19	79.99
61	20	97.57
61	21	99.95
61	22	74.21
61	23	50.55
61	24	48.24
62	1	8.0
62	2	1.0
62	3	1.0
62	4	0.0
62	5	3.0
62	6	10.0
62	7	28.5
62	8	39.0
62	9	31.45
62	10	18.47
62	11	8.0
62	12	4.0
62	13	0.0
62	14	1.51
62	15	6.55
62	16	7.0
62	17	24.0
62	18	24.0
62	19	30.0
62	20	41.99
62	21	41.92
62	22	37.87
62	23	18.1
62	24	8.0
63	1	0.0
63	2	0.0
63	3	-3.0
63	4	-4.0
63	5	-4.0
63	6	0.0
63	7	20.11
63	8	46.93
63	9	47.55
63	10	40.6
63	11	48.07
63	12	45.7
63	13	30.0
63	14	30.0
63	15	30.0
63	16	31.56
63	17	50.63
63	18	49.42
63	19	29.99
63	20	24.13
63	21	25.1
63	22	10.0
63	23	10.0
63	24	17.04
64	1	36.5
64	2	36.5
64	3	40.5
64	4	47.16
64	5	44.0
64	6	44.0
64	7	49.47
64	8	46.5
64	9	48.37
64	10	39.85
64	11	7.0
64	12	0.0
64	13	0.0
64	14	12.0
64	15	10.966
64	16	34.0
64	17	49.17
64	18	49.82
64	19	50.48
64	20	50.5
64	21	49.99
64	22	49.92
64	23	48.57
64	24	43.84
65	1	29.21
65	2	-10.0
65	3	-30.0
65	4	-30.0
65	5	-20.0
65	6	-3.0
65	7	30.01
65	8	29.5
65	9	29.38
65	10	25.94
65	11	6.36
65	12	2.48
65	13	0.01
65	14	0.02
65	15	7.68
65	16	29.03
65	17	29.86
65	18	31.78
65	19	33.97
65	20	33.97
65	21	32.5
65	22	32.49
65	23	31.17
65	24	32.49
66	1	19.68
66	2	0.67
66	3	0.0
66	4	-4.86
66	5	-4.86
66	6	3.0
66	7	21.28
66	8	23.9
66	9	19.19
66	10	12.01
66	11	11.99
66	12	9.12
66	13	9.0
66	14	7.0
66	15	17.27
66	16	20.95
66	17	21.88
66	18	21.83
66	19	19.5
66	20	18.0
66	21	15.0
66	22	13.0
66	23	16.0
66	24	20.45
67	1	27.0
67	2	19.0
67	3	9.0
67	4	10.19
67	5	19.0
67	6	29.0
67	7	47.21
67	8	64.09
67	9	47.5
67	10	29.5
67	11	13.0
67	12	13.0
67	13	4.98
67	14	0.0
67	15	-6.032
67	16	10.0
67	17	26.0
67	18	43.54
67	19	45.55
67	20	48.09
67	21	45.74
67	22	44.56
67	23	42.85
67	24	34.15
68	1	10.0
68	2	10.0
68	3	11.0
68	4	11.0
68	5	10.0
68	6	10.0
68	7	23.01
68	8	23.6
68	9	23.73
68	10	23.81
68	11	18.76
68	12	19.0
68	13	16.0
68	14	16.0
68	15	19.0
68	16	23.25
68	17	23.06
68	18	23.07
68	19	22.93
68	20	22.87
68	21	22.64
68	22	22.91
68	23	17.0
68	24	16.0
69	1	28.0
69	2	28.0
69	3	28.0
69	4	28.0
69	5	28.0
69	6	35.4
69	7	50.02
69	8	34.0
69	9	30.0
69	10	30.0
69	11	30.5
69	12	59.55
69	13	46.39
69	14	42.0
69	15	41.34
69	16	44.95
69	17	44.92
69	18	48.39
69	19	45.91
69	20	51.76
69	21	55.51
69	22	30.0
69	23	30.0
69	24	31.0
70	1	27.5
70	2	27.5
70	3	27.5
70	4	31.5
70	5	31.5
70	6	25.8
70	7	28.08
70	8	14.99
70	9	3.83
70	10	3.49
70	11	4.17
70	12	2.0
70	13	1.5
70	14	0.44
70	15	0.66
70	16	3.29
70	17	4.37
70	18	23.25
70	19	41.82
70	20	45.75
70	21	35.1
70	22	30.81
70	23	12.0
70	24	10.0
71	1	8.0
71	2	9.5
71	3	9.5
71	4	9.5
71	5	11.0
71	6	16.0
71	7	50.65
71	8	52.46
71	9	50.43
71	10	19.72
71	11	18.79
71	12	18.59
71	13	18.27
71	14	18.27
71	15	18.29
71	16	44.15
71	17	51.28
71	18	53.25
71	19	51.49
71	20	52.32
71	21	20.0
71	22	5.0
71	23	4.0
71	24	11.34
72	1	25.22
72	2	25.01
72	3	24.64
72	4	24.7
72	5	24.34
72	6	23.96
72	7	24.54
72	8	24.0
72	9	23.46
72	10	20.0
72	11	20.0
72	12	21.96
72	13	17.0
72	14	15.5
72	15	24.0
72	16	25.68
72	17	20.0
72	18	25.21
72	19	25.28
72	20	25.51
72	21	26.93
72	22	27.13
72	23	26.82
72	24	24.54
73	1	55.72
73	2	54.67
73	3	49.0
73	4	49.0
73	5	49.0
73	6	49.0
73	7	64.5
73	8	114.28
73	9	63.5
73	10	50.5
73	11	52.0
73	12	76.22
73	13	67.98
73	14	59.94
73	15	57.07
73	16	54.0
73	17	52.294
73	18	54.003
73	19	64.23
73	20	61.53
73	21	58.46
73	22	57.67
73	23	55.33
73	24	48.0
74	1	27.5
74	2	27.5
74	3	27.5
74	4	31.5
74	5	31.5
74	6	25.8
74	7	28.08
74	8	14.99
74	9	3.83
74	10	3.49
74	11	4.17
74	12	2.0
74	13	1.5
74	14	0.44
74	15	0.66
74	16	3.29
74	17	4.37
74	18	23.25
74	19	41.82
74	20	45.75
74	21	35.1
74	22	30.81
